종목명,상장유형,공모가,상장일,상장주식수,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1개월 평균 개인 매도수량 비중,1개월 평균 개인 매수수량 비중,1개월 시가총액회전율,1개월 후PER,1개월 후PBR,1개월 후EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 평균 개인 매도수량 비중,3개월 평균 개인 매수수량 비중,3개월 시가총액회전율,3개월 후PER,3개월 후PBR,3개월 후EV/EBITDA,1개월 시장 회전율,시장수익률,광의통화 증감률,고객예탁금 증감률,3개월 시장 회전율,시장수익률_3_6,광의통화 증감률_3_6,고객예탁금 증감률_3_6,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률,1_3_수익률,3_6_수익률,Cat
오하임아이엔티,신규상장,2000.0,2018-12-20,4590000,,,,,,,,,,,,,,,0.010454545454545454,0.5422727272727274,73.36,78.18894736842105,23.713768375522402,,,,0.004923076923076924,0.3247692307692307,69.79732142857144,76.48214285714288,34.21660912166625,,,,49.888607568570734,-0.08534696201358459,0.060560325829353584,0.05132115452531544,151.06090635398647,0.07671539765057293,0.01133367924964729,-0.04028386558129827,0.01,0.0125,0.0925,0.0024752475247524753,0.07901234567901234,4
디케이티,신규상장,7400.0,2018-12-21,6879982,0.072341679,0.05049541900000001,0.75978902,1.056547126,0.8219460340000001,5.078478187,20.65438186,8.8496907,19.12548479,2.28965071,-268.279385,4.676337553,3.553029927,2.84968194,0.4327272727272727,13.89818181818182,95.25045454545456,96.60818181818182,931.380491521096,-39.98,3.23,7.13,0.16830769230769213,7.804615384615385,91.53092307692307,94.35923076923078,1031.0543081873286,-39.98,3.23,7.13,50.18660603144972,-0.06024421871623085,0.060560325829353584,0.041098154005948725,151.54304181038415,0.0688594347488571,0.01133367924964729,-0.048582240181075015,0.6554054054054054,0.6554054054054054,0.4594594594594595,0.0,-0.11836734693877551,5
아이엘사이언스,신규상장,2000.0,2018-12-21,4355000,0.229803753,0.106641841,-2.46665477,0.566715125,0.539326946,-35.80138946,4.531388642,4.354705087,58.07424533,1.2744382220000001,-1.796849091,10.67984379,-26.34348762,3.9828904510000003,0.010454545454545454,0.3736363636363636,67.98909090909092,54.36363636363637,25.416385484501614,,,,0.004461538461538462,0.23384615384615384,49.762105263157885,63.06245614035086,33.92200162809841,,,,50.18660603144972,-0.06024421871623085,0.060560325829353584,0.041098154005948725,151.54304181038415,0.0688594347488571,0.01133367924964729,-0.048582240181075015,0.01,0.015,0.195,0.0049504950495049506,0.17733990147783252,4
애니플러스,신규상장,2000.0,2018-12-21,3050000,0.35278144,0.095782909,0.038161772999999996,1.613396932,1.5761932980000002,0.459320558,8.201531789,2.960230862,55.60836475,0.022702705,9.175792837000001,13.80887163,0.526971025,1.3444702069999999,0.018181818181818184,0.4677272727272728,67.08454545454546,81.24636363636365,40.64386332838332,,,,0.007384615384615387,0.7084615384615385,66.04360655737706,86.46491803278688,51.33958644174007,,,,50.18660603144972,-0.06024421871623085,0.060560325829353584,0.041098154005948725,151.54304181038415,0.0688594347488571,0.01133367924964729,-0.048582240181075015,0.0275,0.05,0.2325,0.021897810218978103,0.1738095238095238,4
유틸렉스,신규상장,50000.0,2018-12-24,7263578,1.0,-73.72362462,-0.187606458,20.32321358,20.32321358,0.14388200199999998,-75.54319752,1.369480473,,,0.8955984579999999,-37.86064306,7.102901142,-40.71885499,0.07250000000000001,11.754583333333334,84.32541666666667,89.42208333333332,161.82235420899258,-41.45,7.85,-44.94,0.03953846153846153,8.548461538461538,81.49169230769229,84.99830769230766,234.0602635526825,-57.47,10.89,-64.13,50.77406909965426,-0.10265370467682619,0.060560325829353584,-0.07897260086334089,152.81112306753508,0.05616047472352758,0.01133367924964729,0.06504065040650407,0.676,1.324,0.72,0.38663484486873506,-0.25989672977624784,5
비피도,신규상장,18000.0,2018-12-26,4090000,0.41154335799999997,0.220848137,0.131126833,12.38124127,11.09815355,0.992367667,5.097535267,6.578807793999999,5.3288824969999995,0.13205736099999998,0.44082816399999997,30.35594636,3.980479108,16.23541885,0.1260869565217391,8.31608695652174,96.21521739130434,97.37434782608695,321.33319886456945,73.54,2.19,13.82,0.06907692307692297,6.834923076923074,92.76784615384618,92.55676923076925,492.02019787452656,125.84,3.75,27.81,50.94347719719913,-0.08770548798887448,0.060560325829353584,-0.10035310842415812,153.15128630584817,0.035747420506620865,0.01133367924964729,0.10642577967175744,0.3277777777777778,1.2722222222222221,0.6111111111111112,0.7112970711297071,-0.29095354523227385,5
웹케시,신규상장,26000.0,2019-01-25,6630322,1.0,0.049127330999999996,0.214031095,1.075465535,1.075465535,1.159728782,4.536936413,12.71578886,,-0.156721835,0.075403077,48.70429695,10.42423399,37.58938744,0.06363636363636366,6.51409090909091,87.82499999999999,74.79272727272725,145.15603705804497,34.47,8.48,31.92,0.04153846153846152,6.648923076923076,80.97876923076923,75.90307692307692,242.37683547474722,59.92,14.75,56.18,51.01359167493534,-0.254629423547741,0.06541019091593415,-0.20902260246689977,155.42312553916847,3.997867803834317e-05,0.013251963211546857,0.0634134794766763,0.27884615384615385,1.2230769230769232,0.7692307692307693,0.7383458646616541,-0.2041522491349481,5
노랑풍선,신규상장,20000.0,2019-01-30,4765650,1.0,0.164424304,0.292483905,0.857764594,0.8577646000000001,1.8121095109999998,18.28384885,4.076675468,,0.265375519,1.326797915,9.133119464,2.671290445,6.632184186,0.1304545454545454,7.218636363636364,96.6113636363636,97.07409090909091,312.412179166078,25.44,2.84,22.08,0.051076923076922964,4.1813846153846175,92.64230769230771,94.1912307692308,370.008238184424,24.37,2.72,21.07,48.29218706723312,-0.26636335997220295,0.06541019091593415,-0.19101709612289497,154.61264436336555,0.032123076923076935,0.011930531383489486,0.01203921568627451,0.4225,0.3625,-0.145,-0.0421792618629174,-0.3724770642201835,5
이노테라피,신규상장,18000.0,2019-02-01,4969184,0.061904034000000004,-13.05122905,-0.972678679,6.329047836,5.248846121000001,0.35761052,-743.5935919,2.940441827,1.336680799,1.016262022,0.496825258,-29.69677226,28.88541722,-41.04070237,0.18142857142857138,8.675238095238097,85.18619047619049,95.11190476190477,438.11131329110447,-25.52,7.46,-32.07,0.0846874999999999,5.61421875,91.373125,95.84828125,599.7581722874381,-27.52,8.05,-35.38,47.29050239975226,-0.2560559348161199,0.05828101800096896,-0.20143958605497067,152.86073776725226,0.032123076923076935,0.011930531383489486,0.01203921568627451,-0.11388888888888889,-0.044444444444444446,-0.3861111111111111,0.07836990595611286,-0.35755813953488375,3
천보,신규상장,40000.0,2019-02-11,9856294,0.22945766,0.20615989199999998,0.19263037100000002,1.80996998,0.967208768,0.321891712,27.37068979,5.275507651,4.473144942,0.215761603,0.21032444100000003,26.59615047,5.12322633,16.006911600000002,0.04714285714285717,6.3861904761904755,76.75714285714287,78.46857142857142,95.20569763441777,24.17,5.09,19.33,0.025538461538461555,5.525846153846154,78.4169230769231,76.52399999999997,147.33178532344434,26.19,5.51,20.95,48.56784244353188,-0.18546166627106572,0.05828101800096896,-0.20684460488929762,152.7260213875317,-0.022284160251119657,0.011930531383489486,0.071092171338255,0.71,0.8525,0.5475,0.08333333333333333,-0.16464237516869096,5
셀리드,신규상장,33000.0,2019-02-20,9441192,,,0.9784299329999999,1.134497383,1.134497383,-1.8978981719999999,#NAME?,,,,0.428421819,-57.60771349,-56.36511123,-215.33240959999998,0.12761904761904766,8.047142857142857,91.24285714285713,96.5142857142857,278.7213780015466,-40.82,35.35,-235.25,0.05937499999999995,5.558125,93.44921875000001,96.21531250000001,397.7396859635734,-28.0,24.25,-162.4,52.59944181274317,-0.19443319720965738,0.05828101800096896,-0.08716454141938762,155.32827845398174,-0.06359368331199311,0.011930531383489486,0.03296521837191694,0.7606060606060606,0.20757575757575758,-0.3803030303030303,-0.31411359724612736,-0.4868255959849435,5
에코프로비엠,신규상장,48000.0,2019-03-05,19850000,0.154112584,0.076905707,0.131554531,0.917600037,0.426735077,1.571238568,4.756158205,7.235678472000001,4.6005902469999995,1.903083237,1.375870568,62.85212494,8.26848184,24.10499216,0.034166666666666685,5.601250000000001,67.14916666666669,76.83458333333334,83.87499016463832,25.42,6.03,18.87,0.018059701492537324,4.730597014925374,67.88298507462689,70.75119402985077,123.70006461082635,27.77,6.59,20.7,56.92332368498795,-0.15157396449704147,0.056775871271916536,-0.07549407259737351,160.0943424365819,-0.05847999893575985,0.00686923232656933,-0.04545086119554205,0.24166666666666667,0.35625,0.18333333333333332,0.09228187919463088,-0.12749615975422426,5
미래에셋벤처투자,신규상장,4500.0,2019-03-15,30667215,0.787915044,0.512473563,0.081795067,5.229223267,,0.055952003,inf,,,0.35403562299999997,1.693195859,18.20945987,1.489443997,16.24240464,0.15227272727272728,9.733636363636364,94.80772727272728,97.09954545454546,336.11654624572003,12.05,1.92,9.64,0.06378787878787871,6.539848484848488,92.67303030303033,95.04257575757578,435.92819492384143,8.47,1.35,5.99,57.2747958230862,-0.1704457396987972,0.056775871271916536,-0.1427998296692275,160.75453402302844,-0.05803716987283991,0.00686923232656933,-0.09069643926638266,0.9466666666666667,0.3688888888888889,0.09777777777777778,-0.2968036529680365,-0.19805194805194806,5
이지케어텍,신규상장,12300.0,2019-03-22,6386000,0.201909022,0.081126583,0.12342951699999999,3.871828494,3.871828494,0.363470674,449227,3.184805808,,0.046442955999999994,0.094916646,22.18875689,2.738747547,16.35058781,0.07090909090909094,7.022727272727274,91.7422727272727,94.1659090909091,165.4290022330262,35.0,3.75,36.68,0.02954545454545456,5.408484848484849,88.44151515151515,90.72409090909086,223.73419858358807,29.37,3.14,29.73,54.28361908175285,-0.14712833574264014,0.056775871271916536,-0.14918250232902852,158.7935088815162,-0.05166598863531975,0.00686923232656933,-0.09069877647884118,1.1991869918699187,0.8455284552845529,0.3048780487804878,-0.16081330868761554,-0.29295154185022027,5
지노믹트리,이전상장,27000.0,2019-03-27,19986215,-0.074242596,-4.4235902110000005,-0.254694359,7.95329933,7.953299341,0.251857852,-122.1676131,8.17108848,,-0.17284792100000002,0.549579697,-255.38651430000002,65.04550447,-288.41891200000003,0.027391304347826093,6.1960869565217385,73.13478260869567,75.66130434782609,63.77421206470435,-172.81,39.28,-226.02,0.023880597014925384,7.700447761194027,69.8189552238806,75.17522388059699,163.31119677204632,-131.98,30.0,-171.98,53.27438342956905,-0.12421405616878588,0.056775871271916536,-0.09550851104354635,159.16741406343883,-0.057746288798920326,0.00686923232656933,-0.04419512232340072,0.011111111111111112,-0.22777777777777777,-0.45185185185185184,-0.23626373626373626,-0.290167865707434,4
아모그린텍,신규상장,9900.0,2019-03-29,16496790,0.14997766099999998,0.015344027,-0.901187948,0.815051084,0.6385727760000001,10.51511617,1.294772046,5.15188918,12.27427913,0.5903585179999999,-1.686029359,-31.20139697,28.11832292,32.06117239,0.13545454545454538,6.704545454545456,96.15590909090908,96.22045454545454,313.1816390658416,-30.46,73.47,-382.38,0.08530303030303026,6.663636363636361,94.21848484848485,92.88151515151516,566.0169441814414,-38.25,92.24,-464.32,52.767332373664125,-0.15559071120913637,0.062128325557306956,-0.09530516598489337,159.49885202105995,-0.08002930988542506,0.00686923232656933,-0.08523398253414134,-0.07474747474747474,0.16161616161616163,-0.07474747474747474,0.2554585152838428,-0.20347826086956522,3
TS트릴리온,신규상장,2000.0,2019-04-29,4400000,0.643481249,0.046158507,0.25982733199999997,1.334803861,1.045680606,1.870421184,32.23953377,20.10046416,30.55526894,0.326009908,0.174934815,3.398525812,0.883029895,2.543860981,0.13652173913043472,4.808695652173913,84.08782608695653,69.42086956521739,344.6755241909424,,,,0.05045454545454539,2.4842424242424235,88.87424242424241,73.5259090909091,364.569535706557,,,,53.72162509015924,-0.17730600457985995,0.05899874098351907,-0.15254841513431294,162.36942705931992,-0.10512386654518642,0.013097806850236223,-0.07927000995099603,0.04,0.05,0.0375,0.009615384615384616,-0.011904761904761904,4
SNK,신규상장,40400.0,2019-05-07,21061800,0.792944981,0.462082774,0.100471604,21.45625293,21.01724377,0.05733562,inf,3.4324175219999997,157.50723269999997,0.502857632,0.27312118,27.91202701,2.804366134,17.86289946,0.03333333333333335,7.6533333333333315,82.415,82.74083333333333,90.29757311613932,19.29,5.47,14.29,0.014477611940298514,6.333731343283579,79.16044776119404,85.49970149253731,130.99595697579727,8.91,1.05,1.02,56.65856685359495,-0.12218277786860358,0.062482884416629705,-0.14999672744434073,169.1613083368441,-0.21197995896891964,0.014399705877365438,0.10031416204956589,-0.29455445544554454,-0.625,-0.5247524752475248,-0.46842105263157896,0.26732673267326734,2
현대무벡스,신규상장,2000.0,2019-05-08,8620000,0.183881378,0.061896587999999995,0.132061294,1.597239436,1.596322188,1.30942006,4.781482204,3.315155704,3937.9541740000004,1.270872315,0.5842305170000001,2.379627298,0.31425666,0.92577297,0.03304347826086957,1.6904347826086958,88.20217391304348,85.72913043478262,78.451720305565,,,,0.012835820895522392,1.0141791044776116,89.24820895522389,86.17283582089551,92.11354046068989,,,,56.9201968707966,-0.09102777979255829,0.062482884416629705,-0.1313110763467488,170.0892687175019,-0.18295116743192877,0.014399705877365438,0.13410792490844053,0.03,0.035,0.025,0.0048543689320388345,-0.00966183574879227,4
컴퍼니케이,신규상장,4500.0,2019-05-23,15610000,0.792641116,0.5488157770000001,0.266864712,0.345280597,,0.240151201,90.9311675,,,0.742462062,0.552221826,11.33327525,3.024451232,8.556996521,0.20818181818181813,12.417272727272728,97.09409090909094,97.63136363636363,489.3200686013567,22.82,5.0,19.56,0.16611940298507458,11.304477611940303,95.18671641791046,97.08880597014925,1228.0353931319091,20.81,4.56,17.87,56.26352295308483,-0.12395876478438954,0.062482884416629705,-0.034354454671452435,170.41650903711377,-0.1572844016384368,0.014399705877365438,-0.026094628421355,1.2444444444444445,1.0466666666666666,0.7355555555555555,-0.08811881188118811,-0.15200868621064062,5
프로이천,신규상장,2000.0,2019-05-31,3490000,0.34900880799999995,0.072302903,0.210530545,2.139364655,1.9828919230000002,0.975191435,37.44721714,7.966001715,38.59794923,0.175494664,0.31446414899999997,4.765751046,1.003336165,2.905017672,1.1785714285714282,13.455714285714288,95.42619047619044,98.47476190476189,2826.004506430303,,,,0.4749999999999999,7.067424242424244,96.83181818181816,91.61606060606056,4197.038277801839,,,,54.47483480227719,-0.14200941272764472,0.0626025108197239,-0.10445534075253929,169.75665771563004,-0.11582407715812496,0.01190251810486245,-0.059890005382370916,0.195,0.075,0.02,-0.100418410041841,-0.05116279069767442,4
마이크로디지탈,신규상장,23000.0,2019-06-05,3630800,0.332764957,-0.25976533,-0.186651586,5.108820721,4.2815177,0.318798365,-8.956537608,4.215419133,3.003306986,0.037182174,-3.490099261,-50.41188707,9.409458676,-83.27944171,0.2539130434782609,9.637391304347826,95.21043478260869,98.0808695652174,845.4696725823336,-30.18,6.7,-68.63,0.11179104477611931,7.263283582089552,94.1176119402985,95.8779104477612,1274.8065763249815,-23.47,5.21,-52.15,55.87481441404086,-0.1314925441196588,0.0626025108197239,-0.053745910870381296,171.4627906147344,-0.08813403056888075,0.01190251810486245,-0.019951003285565632,-0.1108695652173913,-0.30869565217391304,-0.43043478260869567,-0.22249388753056235,-0.1761006289308176,3
까스텔바작,신규상장,12000.0,2019-06-10,6596700,0.631498404,0.157820001,0.178614687,4.419881071,1.9622342419999999,0.262476909,inf,8.451981102000001,2.647161364,,,7.058674858,1.260782998,5.113221642,0.1526086956521739,7.286521739130435,96.67173913043477,96.85521739130434,450.8139804160433,6.02,1.08,3.89,0.10835820895522381,7.125970149253731,96.7658208955224,96.77537313432836,871.7184536384975,5.97,1.07,3.85,56.32282465148498,-0.17742008924505967,0.0626025108197239,-0.019533725253191216,172.7839276698715,-0.06545209176788121,0.01190251810486245,0.015718083796957313,-0.0625,-0.07083333333333333,-0.25833333333333336,-0.008888888888888889,-0.20179372197309417,3
압타바이오,신규상장,30000.0,2019-06-12,10881733,1.0,-2.312074096,-0.22188228699999998,16.96496058,16.96496058,0.11012950199999999,-5.188810315,7.851158145,,3.8460095180000002,0.6459272070000001,-80.34691096,17.82755635,-97.37675426,0.08000000000000003,8.621304347826088,92.52608695652175,97.57217391304351,231.73796439407957,-35.25,9.9,-61.97,0.04179104477611934,7.152985074626863,91.6065671641791,95.64253731343285,378.28999765575315,-29.52,8.29,-50.93,56.531418524002866,-0.1741863229109526,0.0626025108197239,-0.036220665221680555,172.8446889809516,-0.07457756507186158,0.01190251810486245,-0.007455943092215203,-0.30333333333333334,-0.4166666666666667,-0.21833333333333332,-0.16267942583732056,0.34,2
엠에프엠코리아,신규상장,2000.0,2019-06-19,4310000,0.066448589,0.01046362,0.026456081,1.414833191,0.913283414,1.108714483,1.469415693,4.258952493,6.978747695,0.209079443,-0.640976725,14.49587322,0.38350399,9.295301447,0.968260869565217,12.923913043478262,97.13217391304347,96.42217391304348,2912.8924454434427,,,,0.3610447761194031,5.686268656716418,96.4314925373134,78.48104477611939,3543.337099036449,,,,56.333357822658606,-0.12418597235678631,0.0626025108197239,-0.10703207626186267,172.02496110183122,-0.04205857045366868,0.01190251810486245,0.0022742239619762844,0.085,0.045,0.0075,-0.03686635944700461,-0.03588516746411483,4
에이에프더블류,신규상장,22500.0,2019-07-01,10128444,0.409009534,0.343977661,0.404693983,1.5968554380000002,1.296963742,0.713056017,32.58436062,5.436620177999999,11.35757384,0.479491093,0.805789214,26.15592878,10.58514699,18.86474881,0.06000000000000002,7.47375,87.01166666666667,89.59875,165.00142875453997,14.24,5.84,13.59,0.02985074626865673,5.926268656716417,88.56268656716418,89.90179104477612,239.61918279785897,13.09,5.37,12.54,58.110679047822536,-0.1487986116203466,0.056960113501734355,-0.09966964849114732,171.64212604216007,0.01581332561951601,0.014841775356363838,0.0024723056059243907,-0.3111111111111111,-0.36666666666666664,-0.43777777777777777,-0.08064516129032258,-0.11228070175438597,2
아이스크림에듀,신규상장,15900.0,2019-07-11,12637371,0.454483906,0.125374254,0.215759523,3.0000395639999997,1.078966683,0.40937652799999996,58.13168097,35.92722071,13.43923324,0.125847467,0.560239271,19.02586887,4.105012389,12.60668627,0.04636363636363638,8.033636363636363,90.64045454545455,88.95727272727272,115.96748235740826,8.83,1.93,5.37,0.02716417910447762,5.66940298507463,91.86761194029853,91.12194029850743,210.83289303873693,8.62,1.88,5.22,61.47779232017855,-0.09442332065906212,0.056960113501734355,-0.059129267135101346,175.41055260152493,0.07272388312656783,0.014841775356363838,-0.03231335949047741,-0.47232704402515724,-0.4849056603773585,-0.510062893081761,-0.023837902264600714,-0.04884004884004884,1
세틀뱅크,신규상장,55000.0,2019-07-12,9267000,1.0,0.230381892,0.21763122399999998,1.7870714719999998,1.78707149,1.067047452,inf,6.78508768,,0.453173782,0.401430694,42.49006264,9.247164328,37.00830356,0.06454545454545456,8.721363636363636,86.0840909090909,83.1259090909091,160.60962645884973,28.51,6.2,20.76,0.026666666666666672,5.2260606060606065,81.76757575757577,82.5262121212121,207.69673576202433,25.48,5.55,17.83,61.37380953075725,-0.1159174407108593,0.056960113501734355,-0.06689263737388673,175.74235003180846,0.06526751603076576,0.014841775356363838,-0.033573567771229836,-0.2545454545454545,-0.3336363636363636,-0.4863636363636364,-0.10609756097560975,-0.2291950886766712,2
플리토,신규상장,26000.0,2019-07-17,5169811,1.0,-0.47623967899999997,0.258723795,0.204791109,0.20479116600000002,-1.267092112,-0.71901003,30.64494838,,0.577904844,-0.369992615,-35.57571563,-9.204284168,-82.31185614,0.16913043478260867,13.563478260869564,92.95869565217392,94.55217391304348,433.34917035971694,-12.36,-3.26,-73.88,0.15059701492537308,9.365820895522393,91.36925373134329,95.13805970149254,1111.9520710708648,-13.62,-3.59,-80.54,61.77727000129466,-0.12271263358219883,0.056960113501734355,-0.0415609013918322,176.71374864895984,0.09757087073380988,0.014841775356363838,0.0035852476661878334,-0.20384615384615384,-0.12307692307692308,-0.25576923076923075,0.10144927536231885,-0.1513157894736842,2
에이스토리,신규상장,14300.0,2019-07-19,9318240,0.071927845,0.025520421,0.181453294,2.1042686319999997,2.025037644,0.5217653489999999,22.50257238,8.833621504,,1.307996881,-1.434860912,57.43649568,10.42204131,28.71436043,0.20454545454545442,10.947727272727272,93.24954545454547,91.05727272727273,538.8860714342516,25.97,4.71,15.43,0.11363636363636354,8.517424242424244,88.58348484848487,89.64030303030303,880.4933448324334,34.57,6.27,20.85,61.55517517345913,-0.0989089630754937,0.056960113501734355,-0.08447614664825893,177.2241285864292,0.08751366349953768,0.014841775356363838,0.0006346546317343908,-0.43006993006993005,-0.24125874125874125,-0.34265734265734266,0.3312883435582822,-0.1336405529953917,1
대모,신규상장,5200.0,2019-07-24,8324420,0.270705883,0.076885784,0.092715823,1.719201149,1.0739229940000001,0.7552216890000001,17.58129916,6.882502986,4.4082319430000005,0.074237222,0.081768958,13.87760059,1.286673156,9.679329825,0.4308695652173914,15.334347826086962,97.50956521739131,98.54434782608696,1178.3750816058407,14.91,1.38,13.75,0.29343283582089535,10.68537313432836,96.4889552238806,97.72313432835821,2265.1022929890287,15.56,1.44,14.33,61.90273846788882,-0.05761781582782934,0.056960113501734355,-0.025229964668710796,182.074781268648,0.08172682189891291,0.014841775356363838,0.05881237596437044,0.36346153846153845,0.4230769230769231,0.225,0.04372355430183357,-0.13918918918918918,5
윌링스,신규상장,12500.0,2019-07-25,4862000,0.193819977,0.094636606,0.203546218,1.429579224,0.816691466,1.091122009,8.928710237,6.339272254,6.570277089,0.470847723,1.379219021,14.15309421,2.8808087939999996,10.99422059,0.16999999999999996,13.379090909090907,95.69818181818182,96.84636363636363,559.9221192728661,11.3,2.3,12.84,0.10164179104477605,8.584179104477608,93.99253731343285,95.90716417910448,932.9913423064845,12.96,2.64,14.46,61.480593856986,-0.051903483822724306,0.056960113501734355,-0.019786140946407894,182.9986546643218,0.07125028736575911,0.014841775356363838,0.05755674564216221,0.008,0.156,-0.068,0.14682539682539683,-0.19377162629757785,4
세경하이테크,신규상장,35000.0,2019-07-30,5624000,0.2307452,0.150420421,0.36142086100000004,1.463044808,1.1034284890000001,0.691282353,93.35634864,5.4659458579999995,12.05726929,1.51032907,86.97909752,6.190525207,2.2373849519999998,4.375293481,0.06458333333333335,8.427916666666667,79.73666666666666,85.76333333333332,155.7894457555191,4.5,1.67,3.78,0.04686567164179103,7.055223880597016,77.34805970149253,85.09447761194029,316.56975878984406,8.07,3.0,6.92,61.36326742631982,-0.10297479864899972,0.06749107251916213,-0.10284645826525796,188.59899200978677,0.07286872492015398,0.014841775356363838,0.07972312142709553,-0.12285714285714286,0.5714285714285714,-0.08,0.7915309446254072,-0.41454545454545455,3
슈프리마아이디,신규상장,27000.0,2019-08-01,2992520,0.47269345399999996,0.28693526199999997,0.176482903,9.077201723,6.429804269,0.11469483300000001,inf,8.451517305,4.046199699,0.814094381,2.9712402860000005,22.82092063,4.027502327,13.70148054,0.1168181818181818,11.130909090909093,91.08636363636361,95.19863636363635,328.7984039491126,12.25,2.32,7.78,0.04925373134328348,6.14686567164179,90.53776119402983,94.77447761194028,408.6946669898489,12.13,2.3,7.68,61.25757128008309,-0.11926605504587157,0.06135772442618014,0.05740127712542728,189.32043664933516,0.08482515764474667,0.014689860194259897,0.09309783731661961,-0.25925925925925924,-0.26666666666666666,-0.26666666666666666,-0.01,0.0,2
한국바이오젠,신규상장,6000.0,2019-08-01,7288035,0.296392124,0.174803824,0.19412139,1.522847394,1.045553884,0.8044603840000001,13.79964645,3.5846894380000003,4.517226583999999,0.14074255800000002,0.10732029400000001,20.52902067,3.985122027,12.32498789,0.3781818181818182,11.610000000000001,97.33045454545457,98.34363636363636,1111.5022908130425,21.97,4.36,17.04,0.26059701492537296,8.402089552238806,97.07597014925372,98.12597014925373,2015.0109478643599,23.9,4.74,18.5,61.25757128008309,-0.11926605504587157,0.06135772442618014,0.05740127712542728,189.32043664933516,0.08482515764474667,0.014689860194259897,0.09309783731661961,0.23166666666666666,0.34,0.013333333333333334,0.08795669824086604,-0.24378109452736318,5
덕산테코피아,신규상장,19000.0,2019-08-02,18377428,0.490714476,0.346378365,0.306163733,1.83913723,1.104510877,0.39116176399999997,71.4718636,8.595189771,6.193770807000001,-0.111584364,-0.07615606,18.58927529,5.691361917,12.02944792,0.048181818181818194,9.074090909090907,89.3972727272727,87.74454545454546,105.98430112466302,14.09,4.31,11.17,0.02469696969696971,6.373030303030301,84.88772727272725,83.52409090909092,151.1832472946742,14.93,4.57,11.83,60.96862300113133,-0.10894827100770431,0.06135772442618014,-0.077700753147981,189.41864274548809,0.06861780222971571,0.014689860194259897,0.009545581044010655,-0.07894736842105263,-0.02368421052631579,-0.1736842105263158,0.06,-0.15363881401617252,3
코윈테크,신규상장,34500.0,2019-08-05,9000000,0.21859139800000002,0.136778202,0.489468346,2.095611805,1.948929011,0.9121313129999999,41.02039128,3.392461612,41.05032399,0.9672416490000001,2.412445163,30.03073871,14.69909601,28.67145167,0.05000000000000001,9.042916666666667,83.91083333333331,83.27541666666667,114.17026704267718,19.85,9.72,25.16,0.022537313432835826,5.605671641791044,81.97805970149255,76.7294029850746,143.551439867134,17.92,8.77,23.08,61.59568162516768,-0.11997819500259885,0.06135772442618014,-0.026481825650679195,190.91905445156075,0.061912510466200006,0.014689860194259897,0.028696473656929792,-0.15217391304347827,-0.23478260869565218,-0.19420289855072465,-0.09743589743589744,0.05303030303030303,3
그린플러스,이전상장,10000.0,2019-08-07,3923873,0.18419941199999998,0.110157037,0.09490195,1.56214759,0.6427168360000001,1.71651693,2.986163786,4.787065491,7.364204254,0.001049647,0.7210993490000001,17.86734586,1.695645956,5.509503119,0.06130434782608697,7.688695652173913,90.67130434782607,93.09,141.64854865474737,14.79,1.43,11.02,0.028507462686567175,5.40268656716418,92.69701492537313,94.43671641791043,189.89983094290483,15.66,1.51,11.42,60.44394054709286,-0.11536893080158032,0.06135772442618014,-0.02453274295967423,190.77329019348255,0.05545432939871663,0.014689860194259897,0.06363215488215489,-0.004,0.055,0.05,0.05923694779116466,-0.004739336492890996,3
레이,신규상장,20000.0,2019-08-08,6653267,0.435825721,0.11735593300000001,0.199852392,3.084615097,2.30630068,0.57076291,45.55937323,4.077265318999999,6.008776297000001,0.564980925,2.107836835,25.33907023,5.064073794,18.44496412,0.09954545454545452,8.592272727272729,80.0781818181818,77.94181818181818,219.10691771583686,33.13,6.81,28.11,0.044179104477611836,6.038955223880597,72.27492537313431,75.03776119402986,274.14735182897726,38.18,7.84,32.58,60.05425810748668,-0.14683405417129142,0.06135772442618014,0.013197903599686596,190.24199861281426,0.052998494811059255,0.014689860194259897,0.07520622895622896,0.59,0.8325,1.375,0.15251572327044025,0.296043656207367,5
에스피시스템스,신규상장,4900.0,2019-08-14,8145700,0.19240363100000002,0.088588291,0.167008996,1.037279239,0.6715008029999999,1.460367803,19.82754455,4.688947224,27.4655941,0.7338952679999999,1.604939573,12.14731961,2.0287116519999997,8.658285436,0.3147826086956522,14.668260869565215,94.25521739130434,98.3078260869565,793.4860467110174,19.23,3.5,19.34,0.12746268656716406,8.223880597014924,94.83522388059701,96.73552238805969,964.7673151487065,12.68,2.31,13.18,58.336679403825244,-0.10600572223534674,0.06135772442618014,-0.04219212513782787,190.08844290449773,0.05225502482668899,0.014689860194259897,0.08522136769902307,1.0918367346938775,0.3795918367346939,0.3693877551020408,-0.3404878048780488,-0.0073964497041420114,5
