종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,3개월 후 PER,3개월 후 PBR,3개월 후 EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 시가총액회전율,3달 후 시장 회전율,3달 후 시장수익률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,3_6_수익률,개인거래비중
인산가,2017-09-29,4420000000,0.601307189,1.516686192,1.384047006,0.19421087,3.684143565,0.483273417,3.51770991,0.198787879,4.485,1356.110487,198.6965478,0.223032383,0.145066077,1.89,0.248858447,95.37848485
상신전자,2017-10-16,52149300000,0.182456715,1.519932754,1.265698257,0.074825526,18.73299029,5.417864112,14.42723397,0.101044776,7.897313433,751.4464983,225.9476047,0.366721766,0.161942049,1.93,-0.192771084,96.49268657
세원,2017-10-20,20708100000,0.210583484,1.458940371,1.020733582,0.062268998,10.99137414,1.581830341,4.722951466,0.081060606,5.279393939,643.6679709,231.0497818,0.307660302,0.1950596,2.09,0.87032419,96.80045455
영화테크,2017-10-26,66813625000,0.202101218,1.911352442,0.595868788,0.348894354,18.51151024,3.325343513,11.61694366,0.067910448,6.208208955,550.4234096,236.1303518,0.341620017,0.225069596,2.18,-0.224806202,95.47373134
비디아이,2017-11-09,52805000000,0.107916297,1.109416526,3.253950691,0.078869983,13.6925071,3.137141648,10.74441125,0.047313433,5.592686567,404.9407414,244.8613367,0.186860861,0.185777763,2.15,0.707317073,96.11007463
대원,2017-12-01,1.6575E+11,0.114912084,1.894673076,0.878665039,0.068055707,3.840802842,0.668122513,5.318784655,0.014153846,4.876615385,103.7740487,226.6503221,0.088053828,0.020677013,2.08,-0.019011407,91.39676923
체리부로,2017-12-04,1.31E+11,0.167528177,0.563327116,2.93761217,0.246832092,6.154933782,1.673161223,6.351766581,0.027692308,4.782307692,204.3281107,224.389427,0.099405713,0.058811443,2.08,0.025423729,94.43461539
에스트래픽,2017-12-05,1.14506E+11,0.215977546,1.631748677,1.792657832,0.440001278,20.10637771,8.854680979,14.62903805,0.055230769,7.843692308,393.5737372,223.5666479,0.091562032,0.064109326,2.11,0.655870445,91.43423077
메카로,2017-12-06,3.24543E+11,0.243597365,2.176073625,0.951957717,0.367678696,116.3317742,14.32013805,62.05856647,0.013384615,5.409846154,88.40846198,222.6444176,0.118195187,0.051024707,2.08,0.048387097,73.93046154
씨티케이,2017-12-07,5.56718E+11,0.28674134,1.737902022,1.051461876,1.193269913,14.49421513,9.312622308,12.09888824,0.009692308,4.931538462,75.27563498,221.9277608,0.116223821,0.037657624,2.09,0.115269461,73.15769231
레이크머티리얼즈,2017-12-12,9680000000,0.263476137,0.940873947,2.146758128,0.178232041,-2.177328454,0.616214444,8.501716861,0.004153846,0.623846154,33.18371845,218.2454031,0.162901105,0.084069843,2.08,0.027918782,54.60523077
디바이스이엔지,2017-12-20,81384000000,0.188576931,1.194170534,2.224091376,0.30265185,17.77470517,3.116337893,8.193484667,0.069076923,7.305846154,442.2348148,215.605281,0.178916149,0.100848396,2.09,-0.340336134,89.76369231
시스웍,2017-12-26,50400000000,0.337624867,2.727385435,0.50592523,0.557004893,11.23767265,4.351702211,9.909079709,0.087230769,6.388615385,600.7842312,216.437033,0.120019417,0.120538376,2.13,0.067588326,97.54938462
씨앤지하이테크,2018-01-25,67243840000,0.197856277,2.129040661,0.687720957,-0.063383237,7.427404794,2.361569257,4.674974728,0.040307692,4.573692308,297.319674,197.2031167,-0.031905186,0.012021285,2.22,-0.116438356,93.79353847
SG,2018-01-26,75036144000,0.317933467,0.618156437,2.352641763,0.443735444,7.222886445,2.351197821,6.181906506,0.029230769,5.382,206.0415643,196.5886051,-0.036939285,-0.05525863,2.22,0.805755396,88.12361539
배럴,2018-02-01,68550537000,0.709056327,5.802414376,0.635335582,0.536825397,33.05301167,10.44933844,21.25339968,0.1209375,9.1915625,806.1447548,192.5223571,-0.0355098,-0.094821845,2.25,-0.183060109,95.04695313
카페24,2018-02-08,5.04915E+11,1,0.984679136,3.964949092,0.229115952,219.2300872,81.3258638,88.052868,0.030625,7.0640625,189.1412339,189.0460094,-0.040281226,-0.043324776,2.27,0.226984127,67.29171875
아시아종묘,2018-02-12,41469925500,0.459446027,1.201300333,0.936922223,-0.022810271,-27.35900408,3.200576546,-79.5322984,0.103384615,6.578769231,831.5103439,187.4043015,0.026908116,-0.040346723,2.3,-0.205521472,93.69676923
알리코제약,2018-02-12,1.06126E+11,0.570023345,0.864905616,2.003567909,0.459007656,49.14825166,8.230827809,16.9632667,0.138923077,7.887538462,1037.253613,187.4043015,0.026908116,-0.040346723,2.3,-0.207602339,95.41107692
동구바이오제약,2018-02-13,1.53664E+11,0.601243806,0.779663938,1.962611367,0.087026108,28.74177212,8.333084653,20.50675034,0.11671875,7.2846875,843.5903438,187.318347,0.044056475,-0.003883369,2.28,-0.242748092,95.9353125
엔지켐생명과학,2018-02-21,4.26901E+11,0.164556069,4.203166641,0.360262549,0.396510053,-117.8270034,27.18204662,-175.4911998,0.0246875,7.0125,157.2073445,187.3609534,-0.002992302,0.016400069,2.31,0.118390805,79.61898438
오스테오닉,2018-02-22,49703461500,0.60201303,1.858497862,0.847168289,0.893298317,-12.37513128,7.072886651,19.7844134,0.04546875,5.4075,360.2596724,187.1122411,0.003148629,0.01222297,2.3,-0.074074074,93.11023438
에코마이스터,2018-03-15,56100408000,0.359118384,0.841650725,2.163456956,-0.374855823,-60.29742235,3.068972056,34.06342892,0.343880597,12.40492537,2701.163697,199.7567755,-0.027189111,0.008418,2.27,0.210084034,96.78126865
케어랩스,2018-03-28,1.19549E+11,1,1.056818148,0.524343517,0.625178776,34.58470206,7.055562184,23.62399971,0.023432836,7.374029851,184.8726136,192.8674614,-0.047910032,-0.007895763,2.22,0.133574007,83.02447762
네오셈,2018-04-04,11020000000,0.507804866,2.961571258,1.011895541,0.802938024,1.882731115,0.438613237,2.620092486,0.01030303,1.624545455,74.90854525,187.8467361,-0.073517988,-0.057127108,2.17,0.051522248,72.60292308
JTC,2018-04-06,2.97547E+11,0.704610686,2.710909227,0.656255499,-0.00118069,19.10668718,3.258328326,12.87313475,0.036515152,7.62030303,254.2998289,186.1732785,-0.068056132,-0.067360159,2.16,-0.389552239,82.09560606
제이시스메디칼,2018-05-08,8470000000,0.433449636,1.214805677,2.071410019,-0.060203056,-2.541761033,0.948806677,-22.53262594,0.00641791,0.552537313,48.53973519,156.1809964,-0.052476971,-0.135979712,2.31,0.009803922,57.26685484
제노레이,2018-05-28,92660100000,0.372006762,2.334051746,0.552960364,0.162312703,20.72475217,4.409763851,13.58907796,0.050746269,6.286119403,377.160455,144.7859736,-0.092669008,-0.122972463,2.21,-0.200779727,94.99380597
세종메디칼,2018-05-29,1.01666E+11,0.682362379,4.198668656,0.183907953,0.139086061,35.74370858,5.30388861,17.87433379,0.027164179,7.675074627,234.4448377,144.0303262,-0.076889481,-0.134421609,2.19,-0.259587021,91.89119403
현대사료,2018-06-01,40593207600,0.164977309,1.904347734,0.740688791,-0.181998759,26.50400768,3.047584061,33.72828621,0.126515152,10.37984848,913.4368143,140.3558892,-0.075009624,-0.097574946,2.19,-0.18426501,96.95136364
파워넷,2018-06-07,78062491000,0.156505774,1.985295799,0.676086701,-0.10982977,10.23189098,2.193096942,7.143315403,0.107313433,8.304626866,898.5592415,137.055921,-0.077766891,-0.102030703,2.22,-0.336787565,96.50552239
카이노스메드,2018-06-08,10802000000,0.903633641,10.86175495,0.234060345,0.008595548,-4.363943078,1.8623246,-3.376938549,0.002727273,0.95530303,22.59317299,136.73981,-0.067867225,-0.077431643,2.19,-0.030660377,68.13878788
EDGC,2018-06-26,2.33343E+11,0.20362841,3.386101459,0.272347166,1.322136444,-50.14309901,27.80316047,-61.54404066,0.061940299,7.133134328,492.4694627,135.4413944,-0.004281934,-0.10623237,2.15,-0.528436019,95.26410448
아이큐어,2018-07-12,3.98029E+11,0.32130539,1.715121236,2.095826524,0.458868967,516.7919583,15.90914353,993.4524297,0.082985075,7.659701493,607.5955962,138.038884,-0.107153755,0.014494732,2.09,-0.209251101,92.15477612
올릭스,2018-07-18,2.316E+11,1,15.6601887,0.158694201,-0.377480537,-80.13759613,22.15756101,-79.43057227,0.061791045,8.367462687,454.4433336,139.312251,-0.097601303,-0.094160573,2.09,-0.131045242,82.40417911
알로이스,2018-07-20,5520000000,0.291125992,2.794878169,0.950891815,0.787688653,15.9312299,3.200501408,10.71363227,0.12030303,4.681818182,897.0271192,138.6532627,-0.064589886,-0.078675228,2.08,0.012396694,86.78136363
그리티,2018-07-23,1.15848E+11,0.595616666,3.76791383,0.30917013,0.191281006,13.34719455,1.902028604,8.721972272,0.072835821,7.364179104,519.1405491,138.2301168,-0.05014796,-0.079959231,2.08,-0.297142857,92.46746269
한국유니온제약,2018-07-26,1.0341E+11,0.513019435,1.251091661,1.579155926,0.07111306,29.31810227,3.894410554,11.39736051,0.100597015,7.110149254,747.6321123,138.3366057,-0.133411749,-0.048571506,2.07,-0.039087948,95.44791045
휴네시온,2018-08-02,48038360000,0.517731544,5.658418967,0.20244604,0.181917539,17.00543906,5.313690077,12.58420453,0.103731343,7.181641791,806.841548,140.5632818,-0.116115078,-0.070161875,2.11,-0.305660377,96.2127612
에스에스알,2018-08-06,50963103000,0.47906378,2.508279615,0.672706277,0.372570787,27.46659375,7.570148987,21.85077686,0.064477612,7.977014925,550.3925188,141.7695834,-0.114997249,-0.020894724,2.1,-0.18442623,95.27380598
디아이티,2018-08-07,1.89E+11,0.250915525,1.938320138,0.740777523,0.211248899,11.83477001,1.072148987,3.045458879,0.022835821,5.034776119,194.0318016,142.3106281,-0.130406525,-0.038531472,2.08,0.096402878,91.67589552
대유,2018-08-10,81471600000,0.630679104,8.294202187,0.238691401,0.081632365,34.9927928,6.508689423,24.95901544,0.237727273,12.39212121,1411.432559,142.661323,-0.124259375,-0.068487225,2.04,0.146919431,97.23916667
바이오솔루션,2018-08-20,2.22138E+11,0.506838363,2.816020495,0.670274901,0.564021642,-179.426632,73.3705168,-268.0284207,0.058656716,8.674626866,386.5031846,142.1238524,-0.102587752,0.037070467,1.99,0.118644068,95.085
에이피티씨,2018-08-23,2.09111E+11,0.426522297,4.306183583,0.236826953,0.086435263,10.20399589,4.623775669,7.978862324,0.007910448,4.863134328,75.12558522,142.3832167,-0.136765747,-0.046774246,1.96,0.231899265,91.07723881
오파스넷,2018-08-24,44284922000,0.152982498,2.052859283,1.043774602,-0.003153342,10.37801769,1.92086472,6.377382324,0.040757576,5.923333333,327.1593782,142.4578095,-0.144281723,-0.0843621,1.96,0.44836272,94.42825758
액트로,2018-08-28,1.00001E+11,0.222867301,1.107648138,0.978955715,1.703997541,10.16410011,2.657247181,3.571881717,0.030298507,5.068507463,227.9058811,142.011148,-0.122843505,-0.088550853,1.97,0.114583333,88.99410448
지니틱스,2018-08-30,8220000000,0.202744442,1.142575325,1.07988059,0.010566929,-12.43068749,0.731710705,7.731994669,0.005074627,0.951940299,35.87741178,141.8543667,-0.135132447,-0.084758286,1.98,0,79.2254386
명성티엔에스,2018-09-13,1.274E+11,0.210557793,1.314688457,2.23090631,1.483045138,16.57133363,6.960646703,15.24482454,0.09,8.492272727,738.7134726,136.6601417,-0.17951742,-0.096308011,1.92,0.170491803,94.07318182
크리스에프앤씨,2018-10-01,3.51464E+11,0.649748031,1.539470191,0.72646212,0.375838138,8.774805706,2.419859445,6.469722839,0.012238806,5.785671642,92.32741728,132.9953948,-0.172534996,-0.084777359,2.02,0.023856859,62.40992538
푸드나무,2018-10-04,1.63345E+11,0.313903163,2.947649286,0.358603013,0.558346364,34.51991919,19.89058957,30.05625666,0.023283582,7.740447761,206.8064725,133.2438175,-0.157807351,-0.108699679,2.07,0.24120603,85.35335821
에스퓨얼셀,2018-10-15,94781214000,0.332570978,1.64130889,1.952349633,1.021250071,63.53425173,29.31382047,52.63311107,0.061641791,8.764925373,472.4527722,133.677138,-0.039617733,-0.112240407,2.05,-0.183144246,91.13992537
옵티팜,2018-10-26,1.42173E+11,0.313660334,0.979363013,0.551744687,-0.036078954,-100.2627504,12.28465786,-171.1339788,0.111969697,8.916515152,814.3602791,138.707101,0.072858069,-0.04830693,1.97,0.104072398,94.28015152
네온테크,2018-10-31,9680000000,0.236159652,0.937028981,2.390941719,-0.023246835,45.38751597,0.692699539,11.26553416,0.00641791,0.46358209,43.75214253,138.1445259,0.10512279,0.116271799,1.94,0.014851485,66.33492188
엘앤씨바이오,2018-11-01,1.73624E+11,0.622118243,5.497543274,0.2187373,0.514231072,39.99719403,8.92842091,27.86864113,0.054925373,5.980298507,420.5106803,138.4887003,0.090438962,-0.018750877,1.94,0.296385542,85.01761194
노바텍,2018-11-02,46268000000,0.409354388,7.644245203,0.161639954,0.581774907,23.33638641,5.843494178,14.31203971,0.080757576,9.04030303,517.3519305,138.5468385,0.038036632,0.001794204,1.98,-0.064837905,95.6625
대보마그네틱,2018-11-06,1.00211E+11,0.439680893,2.329988641,0.579416806,1.334268427,53.98528196,28.1205806,42.3356043,0.030447761,6.912089552,216.7716969,139.1102401,0.036685706,0.02692761,1.98,-0.164012739,87.30537314
셀리버리,2018-11-09,1.78708E+11,0.282726162,2.959051055,0.501035706,1.173932467,-56.85129704,35.63810581,-63.88310277,0.057424242,6.932121212,406.6807018,139.0862786,0.060309331,0.066382069,1.96,1.205323194,92.49333334
노바렉스,2018-11-14,1.71071E+11,0.210669484,2.44405396,0.375129442,0.048332473,19.77569121,3.08939414,12.0559049,0.021044776,6.010447761,158.0892702,139.8584465,0.105292156,0.007413039,1.92,0.269662921,86.95022388
에이치앤비디자인,2018-11-15,26875191000,0.193938535,4.502046667,0.857692221,0.319879447,14.29006204,4.070444714,11.24515289,0.08641791,6.387462687,731.4435851,140.1443375,0.084064692,-0.012667156,1.94,-0.129707113,95.07156717
디케이앤디,2018-11-20,45606150000,0.20999848,2.229087076,0.364521463,0.081982376,22.66343058,0.960966574,6.447458403,0.051940299,4.811641791,422.1519707,141.2974941,0.086680853,-0.042444763,1.94,-0.050976139,95.1488806
싸이토젠,2018-11-22,95775688000,0.128146342,5.280997633,0.302002564,-0.757747414,-26.01760991,14.40510209,-27.39072911,0.036268657,5.843432836,288.5817097,141.6696269,0.073643467,-0.056762205,1.94,-0.115702479,92.36201493
디알젬,2018-11-22,73616465000,0.272953618,1.448660776,1.198028798,0.395117777,20.68032024,5.274115359,18.25976809,0.080746269,6.875522388,590.2181356,141.6696269,0.073643467,-0.056762205,1.94,0.550068587,95.25843284
티앤알바이오팹,2018-11-28,1.46126E+11,0.261617786,61.00304569,0.043595888,0.47895758,-21.40753125,9.577073762,-19.84459288,0.02880597,5.58880597,235.2529296,143.9126864,0.044463806,0.10397257,1.92,0.657276995,91.18917911
네오펙트,2018-11-28,1.28904E+11,0.647016487,9.284599925,-1.593925761,1.249824235,-18.66539975,-4.766916036,-25.76019292,0.054477612,6.596119403,388.9124461,143.9126864,0.044463806,0.10397257,1.92,-0.043478261,91.75156717
남화산업,2018-11-29,76175600000,1,6.117972374,0.111646765,0.100861091,17.71336437,1.285872545,25.50403242,0.091212121,8.685606061,628.1889989,142.6011848,0.051432104,0.112099644,1.89,0.088435374,97.20621212
티로보틱스,2018-11-29,86391344000,0.193807247,0.966300562,2.249491452,0.432159796,10.19616505,5.581768038,10.08516456,0.093030303,6.661666667,699.3893653,142.6011848,0.051432104,0.112099644,1.89,-0.144927536,90.47606061
뉴트리,2018-12-13,1.30967E+11,0.733452618,2.740617053,2.447606764,0.822221865,73.63062969,22.26479493,30.54645134,0.054769231,6.727076923,354.2228548,147.7236909,0.107234005,0.071995541,1.8,0.228739003,87.40853846
머큐리,2018-12-14,90057960000,0.146971521,1.734849381,1.171223247,0.142538584,35.72191105,4.126585041,18.93034445,0.184769231,8.39,1195.501808,147.9710986,0.133685506,0.098957733,1.78,0.11627907,96.59238462
전진바이오팜,2018-12-14,47334280000,0.401208449,1.81937716,16.64394397,-0.347906886,-14.72507412,194.7209696,-19.17168055,0.117692308,7.579538462,925.4409945,147.9710986,0.133685506,0.098957733,1.78,0.575052854,95.58184615
국전약품,2018-12-19,10020000000,0.20183617,0.988062737,2.085931238,0.060544977,3.249641251,0.963990955,4.00247226,0.003846154,0.340769231,28.68237656,150.7352138,0.114316748,0.060173066,1.78,0.066666667,81.04129032
위지윅스튜디오,2018-12-20,96778660000,1,8.93696443,1.975709219,10.99549335,278.6333612,24.63284432,49.39010592,0.108307692,7.656307692,670.7569844,151.0609064,0.122176822,0.06830855,1.8,0.246835443,87.83423077
디케이티,2018-12-21,50911866800,0.072341679,1.056547126,5.078478187,2.28965071,9.261750785,7.036976554,5.496581827,0.168307692,7.804615385,1031.054308,151.5430418,0.103734933,0.058186663,1.84,-0.118367347,92.94507693
아이엘사이언스,2018-12-21,8710000000,0.229803753,0.566715125,-35.80138946,1.274438222,10.84004144,-26.73863994,6.192010095,0.004461538,0.233846154,33.92200163,151.5430418,0.103734933,0.058186663,1.84,0.177339901,56.4122807
애니플러스,2018-12-21,6100000000,0.35278144,1.613396932,0.459320558,0.022702705,14.49931522,0.553319576,1.405731612,0.007384615,0.708461538,51.33958644,151.5430418,0.103734933,0.058186663,1.84,0.173809524,76.2542623
비피도,2018-12-26,73620000000,0.411543358,12.38124127,0.992367667,0.132057361,68.97545589,9.044533083,36.14248704,0.069076923,6.834923077,492.0201979,153.1512863,0.106753387,0.068692412,1.81,-0.290953545,92.66230769
웹케시,2019-01-25,1.72388E+11,1,1.075465535,1.159728782,-0.156721835,71.07859723,17.49288204,56.18413574,0.041538462,6.648923077,242.3768355,155.4231255,0.054893306,0.127282238,1.81,-0.204152249,78.44092308
노랑풍선,2019-01-30,95313000000,1,0.857764594,1.812109511,0.265375519,28.94842418,3.233136766,21.07273311,0.051076923,4.181384615,370.0082382,154.6126444,0.055137704,-0.106730586,1.83,-0.372477064,93.41676923
이노테라피,2019-02-01,89445312000,0.061904034,6.329047836,0.35761052,1.016262022,-33.70160567,9.11527229,-35.37515152,0.0846875,5.61421875,599.7581723,152.8607378,0.052753445,0.024835594,1.8,-0.35755814,93.61070313
천보,2019-02-11,3.94252E+11,0.22945766,1.80996998,0.321891712,0.215761603,32.73668351,6.886717233,20.95348179,0.025538462,5.525846154,147.3317853,152.7260214,-0.014792698,0.022202025,1.78,-0.164642375,77.47046154
에코프로비엠,2019-03-05,9.528E+11,0.154112584,0.917600037,1.571238568,1.903083237,35.96442706,8.256393225,20.69547664,0.018059701,4.730597015,123.7000646,160.0943424,-0.053746908,-0.058594296,1.84,-0.12749616,69.31708955
이지케어텍,2019-03-22,78547800000,0.201909022,3.871828494,0.363470674,0.046442956,37.16186701,3.144444908,29.72929294,0.029545455,5.408484848,223.7341986,158.7935089,-0.028670511,-0.036649918,1.8,-0.292951542,89.58280303
아모그린텍,2019-03-29,1.63318E+11,0.149977661,0.815051084,10.51511617,0.590358518,-48.18670591,116.2129356,-464.3225338,0.08530303,6.663636364,566.0169442,159.498852,-0.053173548,-0.010023838,1.69,-0.203478261,93.55
TS트릴리온,2019-04-29,8800000000,0.643481249,1.334803861,1.870421184,0.326009908,3.568452103,0.92718139,6.030116517,0.050454545,2.484242424,364.5695357,162.3694271,-0.175619504,-0.092297327,1.71,-0.011904762,81.20007576
SNK,2019-05-07,8.50897E+11,0.792944981,21.45625293,0.05733562,0.502857632,10.46701013,1.0516373,1.023241293,0.014477612,6.333731343,130.995957,169.1613083,-0.250593935,-0.041354432,1.72,0.267326733,82.33007463
현대무벡스,2019-05-08,17240000000,0.183881378,1.597239436,1.30942006,1.270872315,2.462914254,0.325255643,1.515477952,0.012835821,1.014179104,92.11354046,170.0892687,-0.214564579,0.02656317,1.72,-0.009661836,87.71052239
프로이천,2019-05-31,6980000000,0.349008808,2.139364655,0.975191435,0.175494664,5.123182375,1.078586377,1.83576622,0.475,7.067424242,4197.038278,169.7566577,-0.123364969,-0.042274425,1.59,-0.051162791,94.2239394
마이크로디지탈,2019-06-05,83508400000,0.332764957,5.108820721,0.318798365,0.037182174,-34.84995672,6.504799693,-52.15347108,0.111791045,7.263283582,1274.806576,171.4627906,-0.105630519,0.015679198,1.54,-0.176100629,94.9977612
압타바이오,2019-06-12,3.26452E+11,1,16.96496058,0.110129502,3.846009518,-46.8690314,10.39940787,-50.93157916,0.041791045,7.152985075,378.2899977,172.844689,-0.129707864,-0.022583581,1.47,0.34,93.62455224
엠에프엠코리아,2019-06-19,8620000000,0.066448589,1.414833191,1.108714483,0.209079443,15.14818751,0.400761669,18.02460081,0.361044776,5.686268657,3543.337099,172.0249611,-0.10031907,0.026401991,1.48,-0.035885167,87.45626866
에이에프더블류,2019-07-01,2.2789E+11,0.409009534,1.596855438,0.713056017,0.479491093,16.56542156,6.703926426,12.54268221,0.029850746,5.926268657,239.6191828,171.642126,-0.091810345,-0.040917109,1.48,-0.112280702,89.23223881
아이스크림에듀,2019-07-11,2.00934E+11,0.454483906,3.000039564,0.409376528,0.125847467,9.800117364,2.114468645,5.216248422,0.027164179,5.669402985,210.832893,175.4105526,-0.065190743,0.036046001,1.42,-0.048840049,91.49477612
세틀뱅크,2019-07-12,5.09685E+11,1,1.787071472,1.067047452,0.453173782,28.31383265,6.161974048,17.83210429,0.026666667,5.226060606,207.6967358,175.74235,-0.070789964,0.031895097,1.42,-0.229195089,82.14689394
플리토,2019-07-17,1.34415E+11,1,0.204791109,-1.267092112,0.577904844,-31.28164886,-8.093306915,-80.54071236,0.150597015,9.365820896,1111.952071,176.7137486,-0.02549979,0.049124715,1.4,-0.151315789,93.25365672
에이스토리,2019-07-19,1.33251E+11,0.071927845,2.104268632,0.521765349,1.307996881,43.57943903,7.907632743,20.85209786,0.113636364,8.517424242,880.4933448,177.2241286,-0.040604694,-0.013293575,1.33,-0.133640553,89.11189394
대모,2019-07-24,43286984000,0.270705883,1.719201149,0.755221689,0.074237222,19.74889314,1.831034876,14.328805,0.293432836,10.68537313,2265.102293,182.0747813,-0.001636785,0.042126479,1.32,-0.139189189,97.10604477
윌링스,2019-07-25,60775000000,0.193819977,1.429579224,1.091122009,0.470847723,16.36097691,3.330214965,14.46443416,0.101641791,8.584179104,932.9913423,182.9986547,-4.60E-05,0.027480985,1.3,-0.193771626,94.94985074
슈프리마아이디,2019-08-01,80798040000,0.472693454,9.077201723,0.114694833,0.814094381,16.73534179,2.953501707,7.677138892,0.049253731,6.146865672,408.694667,189.3204366,0.064410375,-0.03267329,1.31,0,92.6561194
한국바이오젠,2019-08-01,43728210000,0.296392124,1.522847394,0.804460384,0.140742558,30.01268269,5.826103682,18.49640551,0.260597015,8.402089552,2015.010948,189.3204366,0.064410375,-0.03267329,1.31,-0.243781095,97.60097015
덕산테코피아,2019-08-02,3.49171E+11,0.490714476,1.83913723,0.391161764,-0.111584364,18.14900299,5.556566503,11.83114067,0.02469697,6.373030303,151.1832473,189.4186427,0.075751178,0.051217301,1.26,-0.153638814,84.20590909
코윈테크,2019-08-05,3.105E+11,0.218591398,2.095611805,0.912131313,0.967241649,23.28043611,11.39503656,23.08197563,0.022537313,5.605671642,143.5514399,190.9190545,0.179697783,-0.000860721,1.17,0.053030303,79.35373135
그린플러스,2019-08-07,39238730000,0.184199412,1.56214759,1.71651693,0.001049647,22.69319696,2.153628634,11.41566748,0.028507463,5.402686567,189.8998309,190.7732902,0.179778266,-0.019614004,1.15,-0.004739336,93.56686568
레이,2019-08-08,1.33065E+11,0.435825721,3.084615097,0.57076291,0.564980925,46.43384619,9.279915228,32.58133144,0.044179104,6.038955224,274.1473518,190.2419986,0.135214539,-0.038476883,1.17,0.296043656,73.65634328
에스피시스템스,2019-08-14,39913930000,0.192403631,1.037279239,1.460367803,0.733895268,16.75834297,2.798794034,13.17596856,0.127462687,8.223880597,964.7673151,190.0884429,0.110792933,0.027157404,1.15,-0.00739645,95.78537314
나노브릭,2019-08-19,72961648000,0.205827507,0.44570602,10.86750387,0.201059357,51.47687666,29.02041204,-2605.31833,0.159253731,6.269402985,1232.015506,191.6614209,0.114151181,0.042389122,1.09,0.262886598,96.58791045
마니커에프앤지,2019-08-20,41512000000,0.155266902,1.2268781,1.247027789,0.157861803,20.6435322,3.578463973,11.59099189,0.259701493,11.35253731,1912.444216,192.5839164,0.070608392,0.0600331,1.1,0.230579531,96.82634329
네오크레마,2019-08-22,58048000000,0.278895327,5.837895641,0.394675152,0.805648037,23.327233,3.588844608,21.93719009,0.16641791,7.418955224,1434.695267,193.7041708,0.035394038,0.107002841,1.13,-0.310043668,95.70074627
한독크린텍,2019-09-05,60717100000,0.206679014,1.23966769,0.573063746,0.459572263,14.81769788,3.870127553,10.88320821,0.052424242,4.195606061,381.7813418,194.414989,-0.02431318,0.037203003,1.26,0.28990228,91.85136364
라닉스,2019-09-18,56613000000,0.513134023,2.971320687,1.30836289,0.035621638,100.8198974,14.77616148,59.01492682,0.192727273,7.026666667,1497.562848,194.4725053,0.00593688,0.05435564,1.31,-0.162889518,95.5010606
윈텍,2019-09-18,6802000000,0.237944565,2.261162216,0.476008489,0.265583218,3.573401144,0.555019942,0.947354902,0.016060606,0.977727273,110.4939978,194.4725053,0.00593688,0.05435564,1.31,0.012195122,62.62537878
올리패스,2019-09-20,2.77515E+11,0.760222097,0.559994914,-1.987452131,3.362154918,-13.39045492,-10.4070165,-23.66038208,0.045606061,6.841666667,322.1578517,194.0788694,0.001016839,0.074457805,1.33,-0.599561404,88.90030303
녹십자웰빙,2019-10-14,2.00601E+11,0.562132658,2.616524315,0.351139706,0.195500542,32.35944528,6.369793944,19.36774607,0.04880597,4.795970149,362.4600417,195.5903081,0.058070651,0.095781179,1.28,-0.169082126,95.47164179
라온피플,2019-10-18,1.42498E+11,0.757877993,15.57044793,0.120334789,0.14137851,46.50950538,11.24556239,46.94179003,0.092878788,7.447575758,635.0739413,195.9602478,0.064513136,0.141898362,1.38,-0.34751773,93.04212121
팜스빌,2019-10-22,1.11011E+11,0.740948647,4.625398376,0.239091082,0.277358375,19.41709754,3.490833563,14.16922643,0.039253731,5.00238806,294.1002575,196.3825343,0.049305545,0.11727066,1.38,0.135021097,91.23783582
엔바이오니아,2019-10-24,60889551000,0.471116125,1.404641668,2.177045702,0.07646907,100.8898162,11.51302552,24.69818783,0.15,7.052835821,1230.994609,194.945692,0.040713472,0.075769333,1.4,-0.367881549,95.81395522
케이엔제이,2019-10-25,59247683000,0.180868718,0.720288531,6.506367019,0.056316508,40.34162221,9.711083537,47.14620761,0.062727273,6.425454545,497.9588979,193.5288677,0.050891365,0.077046587,1.44,-0.403669725,88.33962121
캐리소프트,2019-10-29,51850800000,1,1.683621091,4.161566183,0.573567951,-23.26328059,21.53220724,339.9655903,0.170298507,6.81358209,1396.15973,190.8743738,0.018046483,0.154580801,1.5,-0.277556441,95.97768657
티라유텍,2019-10-31,65476687500,0.257614257,2.16711278,1.892228634,0.03636969,48.44489139,10.37465361,33.36474769,0.067313433,7.13358209,567.0941492,190.9447025,-0.02435765,0.146685619,1.47,-0.018382353,93.20925374
미디어젠,2019-11-05,49165778600,0.913031686,3.965218636,0.739090271,0.45329693,-59.20994883,3.609646754,2300.900751,0.032835821,4.588955224,256.3160915,193.0464711,-0.016156387,0.184946341,1.52,-0.341176471,90.84768657
아이티엠반도체,2019-11-07,5.93399E+11,0.232172435,0.70612893,1.389666936,0.130577994,78.45214714,14.13398922,42.81778025,0.035373134,7.538358209,215.221086,191.8729723,0.009727539,0.132593909,1.54,-0.092948718,79.12440299
라파스,2019-11-11,1.63828E+11,0.36313603,2.796100906,0.712524206,0.44892062,-44.40567536,8.47489414,-80.50949186,0.059402985,6.590746269,388.342024,192.2508933,0.031706911,0.129232604,1.5,-0.293398533,91.63201493
