종목명,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,시장수익률,광의통화 증감률,고객예탁금 증감률,3개월 시장 회전율,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률
티로보틱스,0.193807247,0.090748735,0.547437984,0.966300562,0.863952422,2.249491452,6.109282049,3.555376125,24.91353732,0.432159796,0.893884845,11.82164064,6.471615117,10.50266514,-0.194468608,0.059185356,0.013512214,142.6011848,-0.409375,-0.1375,-0.2625
엠아이텍,0.456009661,0.081405297,0.109835532,4.240717278,2.897358254,0.588338216,5.1488139,4.191671663,3.641445826,0.377071379,-0.137085014,60.23535847,6.615982629,44.63766878,-0.194468608,0.059185356,0.013512214,142.6011848,-0.282222222,-0.07,0.088888889
윙입푸드,0.3984157,0.285875966,0.373113205,2.05552109,1.93558516,0.541575686,332.573944,10.29365293,29.65126362,0.105902756,0.263880346,4.819206536,1.798109598,3.149865979,-0.164994426,0.051964435,-0.045364021,141.1624032,-0.3025,0.145,-0.0025
베스파,1.0,0.217331616,5.246867835,0.943914448,0.943914559,10.3386114,20.89871344,8.584908045,,305.144683,-4.994739522,48.74160578,255.7407636,40.88383687,-0.123206805,0.060560326,-0.04598434,144.1182223,-0.311428571,-0.187142857,-0.421428571
에코캡,0.169279709,0.060474227,0.077297885,1.269200507,0.986392796,1.326112254,6.385212208,3.600374939,8.010359032,0.06326071,-0.511174142,21.97492326,1.698615089,7.723127425,-0.106159252,0.060560326,-0.046314202,144.9479927,-0.10952381,-0.114285714,-0.135714286
대유에이피,0.076985162,0.03902155,0.267864128,0.689667428,0.429992284,1.93230175,10.95578724,12.56618639,17.47704654,2.804840743,3.425309593,5.021905085,1.345188227,2.833088897,-0.094351392,0.060560326,-0.058970087,145.8008129,0.72,0.72,1.3
이노메트리,0.271104673,0.140702632,0.187302959,1.962119955,1.928434115,0.810381493,38.04990193,4.003160333,81.99970845,-0.129988598,-0.470034849,106.6144595,19.9692037,61.9610945,-0.117806418,0.060560326,-0.031793612,146.9837199,-0.080769231,0.105769231,0.269230769
뉴트리,0.733452618,0.076452799,0.302384959,2.740617053,2.220287226,2.447606764,10.48995869,13.98136248,16.88439555,0.822221865,2.774301073,62.61842408,18.93486959,26.28770619,-0.131270881,0.060560326,-0.048318035,147.7236909,-0.082758621,0.175862069,0.444827586
머큐리,0.146971521,0.05454403,0.115519717,1.734849381,1.08122302,1.171223247,20.27340293,5.145450797,6.087790066,0.142538584,1.965431439,20.27010767,2.341597093,10.17268262,-0.12824041,0.060560326,-0.023893756,147.9710986,0.844262295,0.762295082,0.967213115
전진바이오팜,0.401208449,-0.879692441,-13.22376838,1.81937716,1.292301821,16.64394397,-17.08764192,5.622025773,3.593013384,-0.347906886,0.056990558,-15.56561747,205.83612,-19.38664511,-0.12824041,0.060560326,-0.023893756,147.9710986,-0.017,-0.054,0.49
에이비엘바이오,1.0,-135.0958574,0.869458869,7.020202929,7.020202929,-1.236980212,-7.50178959,,,,1.744355163,-8.949098423,-7.780872989,-72.33233784,-0.083596544,0.060560326,-0.102693963,150.7352138,0.123333333,0.923333333,0.92
국전약품,0.20183617,0.084076755,0.296645347,0.988062737,0.578898107,2.085931238,8.694518381,6.295304268,7.473845586,0.060544977,1.586843084,3.209522223,0.952089832,1.704006761,-0.083596544,0.060560326,-0.102693963,150.7352138,0.0075,0.0125,0.08
위지윅스튜디오,1.0,0.190866608,0.08840594,8.93696443,8.93696443,1.975709219,inf,3.747084233,,10.99549335,-3.599508244,193.9852515,17.14944858,34.22044921,-0.085346962,0.060560326,0.051321155,151.0609064,0.077272727,0.436363636,0.790909091
오하임아이엔티,,,,,,,,,,,,,,,-0.085346962,0.060560326,0.051321155,151.0609064,0.01,0.0125,0.0925
디케이티,0.072341679,0.050495419,0.75978902,1.056547126,0.821946034,5.078478187,20.65438186,8.8496907,19.12548479,2.28965071,-268.279385,4.676337553,3.553029927,2.84968194,-0.060244219,0.060560326,0.041098154,151.5430418,0.655405405,0.655405405,0.459459459
아이엘사이언스,0.229803753,0.106641841,-2.46665477,0.566715125,0.539326946,-35.80138946,4.531388642,4.354705087,58.07424533,1.274438222,-1.796849091,10.67984379,-26.34348762,3.982890451,-0.060244219,0.060560326,0.041098154,151.5430418,0.01,0.015,0.195
애니플러스,0.35278144,0.095782909,0.038161773,1.613396932,1.576193298,0.459320558,8.201531789,2.960230862,55.60836475,0.022702705,9.175792837,13.80887163,0.526971025,1.344470207,-0.060244219,0.060560326,0.041098154,151.5430418,0.0275,0.05,0.2325
유틸렉스,1.0,-73.72362462,-0.187606458,20.32321358,20.32321358,0.143882002,-75.54319752,1.369480473,,,0.895598458,-37.86064306,7.102901142,-40.71885499,-0.102653705,0.060560326,-0.078972601,152.8111231,0.676,1.324,0.72
비피도,0.411543358,0.220848137,0.131126833,12.38124127,11.09815355,0.992367667,5.097535267,6.578807794,5.328882497,0.132057361,0.440828164,30.35594636,3.980479108,16.23541885,-0.087705488,0.060560326,-0.100353108,153.1512863,0.327777778,1.272222222,0.611111111
웹케시,1.0,0.049127331,0.214031095,1.075465535,1.075465535,1.159728782,4.536936413,12.71578886,,-0.156721835,0.075403077,48.70429695,10.42423399,37.58938744,-0.254629424,0.065410191,-0.209022602,155.4231255,0.278846154,1.223076923,0.769230769
노랑풍선,1.0,0.164424304,0.292483905,0.857764594,0.8577646,1.812109511,18.28384885,4.076675468,,0.265375519,1.326797915,9.133119464,2.671290445,6.632184186,-0.26636336,0.065410191,-0.191017096,154.6126444,0.4225,0.3625,-0.145
이노테라피,0.061904034,-13.05122905,-0.972678679,6.329047836,5.248846121,0.35761052,-743.5935919,2.940441827,1.336680799,1.016262022,0.496825258,-29.69677226,28.88541722,-41.04070237,-0.256055935,0.058281018,-0.201439586,152.8607378,-0.113888889,-0.044444444,-0.386111111
천보,0.22945766,0.206159892,0.192630371,1.80996998,0.967208768,0.321891712,27.37068979,5.275507651,4.473144942,0.215761603,0.210324441,26.59615047,5.12322633,16.0069116,-0.185461666,0.058281018,-0.206844605,152.7260214,0.71,0.8525,0.5475
셀리드,,,0.978429933,1.134497383,1.134497383,-1.897898172,#NAME?,,,,0.428421819,-57.60771349,-56.36511123,-215.3324096,-0.194433197,0.058281018,-0.087164541,155.3282785,0.760606061,0.207575758,-0.38030303
에코프로비엠,0.154112584,0.076905707,0.131554531,0.917600037,0.426735077,1.571238568,4.756158205,7.235678472,4.600590247,1.903083237,1.375870568,62.85212494,8.26848184,24.10499216,-0.151573964,0.056775871,-0.075494073,160.0943424,0.241666667,0.35625,0.183333333
미래에셋벤처투자,0.787915044,0.512473563,0.081795067,5.229223267,,0.055952003,inf,,,0.354035623,1.693195859,18.20945987,1.489443997,16.24240464,-0.17044574,0.056775871,-0.14279983,160.754534,0.946666667,0.368888889,0.097777778
이지케어텍,0.201909022,0.081126583,0.123429517,3.871828494,3.871828494,0.363470674,449227,3.184805808,,0.046442956,0.094916646,22.18875689,2.738747547,16.35058781,-0.147128336,0.056775871,-0.149182502,158.7935089,1.199186992,0.845528455,0.304878049
지노믹트리,-0.074242596,-4.423590211,-0.254694359,7.95329933,7.953299341,0.251857852,-122.1676131,8.17108848,,-0.172847921,0.549579697,-255.3865143,65.04550447,-288.418912,-0.124214056,0.056775871,-0.095508511,159.1674141,0.011111111,-0.227777778,-0.451851852
아모그린텍,0.149977661,0.015344027,-0.901187948,0.815051084,0.638572776,10.51511617,1.294772046,5.15188918,12.27427913,0.590358518,-1.686029359,-31.20139697,28.11832292,32.06117239,-0.155590711,0.062128326,-0.095305166,159.498852,-0.074747475,0.161616162,-0.074747475
TS트릴리온,0.643481249,0.046158507,0.259827332,1.334803861,1.045680606,1.870421184,32.23953377,20.10046416,30.55526894,0.326009908,0.174934815,3.398525812,0.883029895,2.543860981,-0.177306005,0.058998741,-0.152548415,162.3694271,0.04,0.05,0.0375
SNK,0.792944981,0.462082774,0.100471604,21.45625293,21.01724377,0.05733562,inf,3.432417522,157.5072327,0.502857632,0.27312118,27.91202701,2.804366134,17.86289946,-0.122182778,0.062482884,-0.149996727,169.1613083,-0.294554455,-0.625,-0.524752475
현대무벡스,0.183881378,0.061896588,0.132061294,1.597239436,1.596322188,1.30942006,4.781482204,3.315155704,3937.954174,1.270872315,0.584230517,2.379627298,0.31425666,0.92577297,-0.09102778,0.062482884,-0.131311076,170.0892687,0.03,0.035,0.025
컴퍼니케이,0.792641116,0.548815777,0.266864712,0.345280597,,0.240151201,90.9311675,,,0.742462062,0.552221826,11.33327525,3.024451232,8.556996521,-0.123958765,0.062482884,-0.034354455,170.416509,1.244444444,1.046666667,0.735555556
프로이천,0.349008808,0.072302903,0.210530545,2.139364655,1.982891923,0.975191435,37.44721714,7.966001715,38.59794923,0.175494664,0.314464149,4.765751046,1.003336165,2.905017672,-0.142009413,0.062602511,-0.104455341,169.7566577,0.195,0.075,0.02
마이크로디지탈,0.332764957,-0.25976533,-0.186651586,5.108820721,4.2815177,0.318798365,-8.956537608,4.215419133,3.003306986,0.037182174,-3.490099261,-50.41188707,9.409458676,-83.27944171,-0.131492544,0.062602511,-0.053745911,171.4627906,-0.110869565,-0.308695652,-0.430434783
까스텔바작,0.631498404,0.157820001,0.178614687,4.419881071,1.962234242,0.262476909,inf,8.451981102,2.647161364,,,7.058674858,1.260782998,5.113221642,-0.177420089,0.062602511,-0.019533725,172.7839277,-0.0625,-0.070833333,-0.258333333
압타바이오,1.0,-2.312074096,-0.221882287,16.96496058,16.96496058,0.110129502,-5.188810315,7.851158145,,3.846009518,0.645927207,-80.34691096,17.82755635,-97.37675426,-0.174186323,0.062602511,-0.036220665,172.844689,-0.303333333,-0.416666667,-0.218333333
엠에프엠코리아,0.066448589,0.01046362,0.026456081,1.414833191,0.913283414,1.108714483,1.469415693,4.258952493,6.978747695,0.209079443,-0.640976725,14.49587322,0.38350399,9.295301447,-0.124185972,0.062602511,-0.107032076,172.0249611,0.085,0.045,0.0075
에이에프더블류,0.409009534,0.343977661,0.404693983,1.596855438,1.296963742,0.713056017,32.58436062,5.436620178,11.35757384,0.479491093,0.805789214,26.15592878,10.58514699,18.86474881,-0.148798612,0.056960114,-0.099669648,171.642126,-0.311111111,-0.366666667,-0.437777778
아이스크림에듀,0.454483906,0.125374254,0.215759523,3.000039564,1.078966683,0.409376528,58.13168097,35.92722071,13.43923324,0.125847467,0.560239271,19.02586887,4.105012389,12.60668627,-0.094423321,0.056960114,-0.059129267,175.4105526,-0.472327044,-0.48490566,-0.510062893
세틀뱅크,1.0,0.230381892,0.217631224,1.787071472,1.78707149,1.067047452,inf,6.78508768,,0.453173782,0.401430694,42.49006264,9.247164328,37.00830356,-0.115917441,0.056960114,-0.066892637,175.74235,-0.254545455,-0.333636364,-0.486363636
플리토,1.0,-0.476239679,0.258723795,0.204791109,0.204791166,-1.267092112,-0.71901003,30.64494838,,0.577904844,-0.369992615,-35.57571563,-9.204284168,-82.31185614,-0.122712634,0.056960114,-0.041560901,176.7137486,-0.203846154,-0.123076923,-0.255769231
에이스토리,0.071927845,0.025520421,0.181453294,2.104268632,2.025037644,0.521765349,22.50257238,8.833621504,,1.307996881,-1.434860912,57.43649568,10.42204131,28.71436043,-0.098908963,0.056960114,-0.084476147,177.2241286,-0.43006993,-0.241258741,-0.342657343
대모,0.270705883,0.076885784,0.092715823,1.719201149,1.073922994,0.755221689,17.58129916,6.882502986,4.408231943,0.074237222,0.081768958,13.87760059,1.286673156,9.679329825,-0.057617816,0.056960114,-0.025229965,182.0747813,0.363461538,0.423076923,0.225
윌링스,0.193819977,0.094636606,0.203546218,1.429579224,0.816691466,1.091122009,8.928710237,6.339272254,6.570277089,0.470847723,1.379219021,14.15309421,2.880808794,10.99422059,-0.051903484,0.056960114,-0.019786141,182.9986547,0.008,0.156,-0.068
세경하이테크,0.2307452,0.150420421,0.361420861,1.463044808,1.103428489,0.691282353,93.35634864,5.465945858,12.05726929,1.51032907,86.97909752,6.190525207,2.237384952,4.375293481,-0.102974799,0.067491073,-0.102846458,188.598992,-0.122857143,0.571428571,-0.08
슈프리마아이디,0.472693454,0.286935262,0.176482903,9.077201723,6.429804269,0.114694833,inf,8.451517305,4.046199699,0.814094381,2.971240286,22.82092063,4.027502327,13.70148054,-0.119266055,0.061357724,0.057401277,189.3204366,-0.259259259,-0.266666667,-0.266666667
한국바이오젠,0.296392124,0.174803824,0.19412139,1.522847394,1.045553884,0.804460384,13.79964645,3.584689438,4.517226584,0.140742558,0.107320294,20.52902067,3.985122027,12.32498789,-0.119266055,0.061357724,0.057401277,189.3204366,0.231666667,0.34,0.013333333
덕산테코피아,0.490714476,0.346378365,0.306163733,1.83913723,1.104510877,0.391161764,71.4718636,8.595189771,6.193770807,-0.111584364,-0.07615606,18.58927529,5.691361917,12.02944792,-0.108948271,0.061357724,-0.077700753,189.4186427,-0.078947368,-0.023684211,-0.173684211
코윈테크,0.218591398,0.136778202,0.489468346,2.095611805,1.948929011,0.912131313,41.02039128,3.392461612,41.05032399,0.967241649,2.412445163,30.03073871,14.69909601,28.67145167,-0.119978195,0.061357724,-0.026481826,190.9190545,-0.152173913,-0.234782609,-0.194202899
그린플러스,0.184199412,0.110157037,0.09490195,1.56214759,0.642716836,1.71651693,2.986163786,4.787065491,7.364204254,0.001049647,0.721099349,17.86734586,1.695645956,5.509503119,-0.115368931,0.061357724,-0.024532743,190.7732902,-0.004,0.055,0.05
레이,0.435825721,0.117355933,0.199852392,3.084615097,2.30630068,0.57076291,45.55937323,4.077265319,6.008776297,0.564980925,2.107836835,25.33907023,5.064073794,18.44496412,-0.146834054,0.061357724,0.013197904,190.2419986,0.59,0.8325,1.375
에스피시스템스,0.192403631,0.088588291,0.167008996,1.037279239,0.671500803,1.460367803,19.82754455,4.688947224,27.4655941,0.733895268,1.604939573,12.14731961,2.028711652,8.658285436,-0.106005722,0.061357724,-0.042192125,190.0884429,1.091836735,0.379591837,0.369387755
나노브릭,0.205827507,-0.179740983,0.563756271,0.44570602,0.29792728,10.86750387,-1.133173202,5.387420676,4.517215023,0.201059357,-0.354824322,84.91031202,47.8687209,-3390.64616,-0.127204454,0.061357724,-0.018987926,191.6614209,-0.25,-0.39375,-0.234375
마니커에프앤지,0.155266902,0.062530945,0.173345527,1.2268781,0.707248371,1.247027789,9.498362895,6.970342025,8.978210237,0.157861803,1.728976492,10.18176681,1.764963735,4.977107961,-0.124347216,0.061357724,-0.032149644,192.5839164,1.27,1.0275,1.495
네오크레마,0.278895327,0.150202469,0.153847848,5.837895641,3.732229781,0.394675152,10.81022642,11.31319146,4.189297986,0.805648037,1.359812844,16.29850341,2.507489683,15.60569758,-0.141446657,0.061357724,-0.035438221,193.7041708,-0.06125,0.43125,-0.0125
한독크린텍,0.206679014,0.123969394,0.261182782,1.23966769,0.744171629,0.573063746,46.15328824,9.069203448,9.75983331,0.459572263,1.276918314,14.5763673,3.807096159,10.31721979,-0.305134146,0.060358324,-0.02834048,194.414989,0.069536424,0.016556291,0.311258278
라닉스,0.513134023,0.081127613,0.146559973,2.971320687,2.821720193,1.30836289,2.774571834,5.445111758,23.52729536,0.035621638,-0.252332463,85.68263237,12.55764432,52.1227636,-0.288850153,0.060358324,-0.015900705,194.4725053,0.461666667,0.176666667,-0.015
윈텍,0.237944565,0.134419007,0.155319798,2.261162216,1.358096378,0.476008489,inf,5.418949237,3.224135589,0.265583218,1.022722563,3.486245018,0.541482871,2.829485555,-0.288850153,0.060358324,-0.015900705,194.4725053,0.035,0.025,0.0375
올리패스,0.760222097,-37.97527117,0.777196635,0.559994914,0.544059582,-1.987452131,-5.065855437,0.778610908,0.82647952,3.362154918,0.333025389,-10.25954378,-7.973682902,-17.16955535,-0.260762608,0.060358324,-0.047923807,194.0788694,0.005,0.14,-0.5435
녹십자웰빙,0.562132658,0.156052463,0.196844967,2.616524315,1.534363826,0.351139706,1677.013562,5.46659429,5.625663693,0.195500542,0.612298152,35.32963591,6.954461021,21.55481411,-0.138250171,0.06775279,-0.10099636,195.5903081,-0.115044248,-0.084070796,-0.238938053
아톤,0.442358145,0.125895804,0.380149451,2.113042724,1.898624013,1.078500487,16.59642515,9.280591745,129.4866209,,,38.40778867,14.60069978,38.50113904,-0.128350132,0.06775279,0.020575963,195.9975789,-0.023255814,-0.308139535,-0.505813953
라온피플,0.757877993,0.258935235,0.241790625,15.57044793,14.21278605,0.120334789,inf,7.850276012,9.375440261,0.14137851,0.118032272,22.79797596,5.512336866,24.8190148,-0.117893182,0.06775279,0.025130846,195.9602478,0.389285714,1.014285714,0.314285714
팜스빌,0.740948647,0.282419046,0.17978143,4.625398376,4.099621002,0.239091082,32.95286366,17.46560784,12.97066547,0.277358375,0.350499521,22.94003084,4.124191551,19.16829106,-0.127769939,0.06775279,0.033030317,196.3825343,-0.185714286,-0.153571429,-0.039285714
엔바이오니아,0.471116125,0.248425424,0.114114843,1.404641668,1.013381092,2.177045702,3.942264013,9.012245298,4.642574185,0.07646907,-0.042546742,94.03515727,10.7308072,21.60841228,-0.082153582,0.06775279,0.021745782,194.945692,-0.085365854,0.070731707,-0.323170732
케이엔제이,0.180868718,0.01788138,0.240721196,0.720288531,0.270858239,6.506367019,0.711078033,6.502255133,2.901453567,0.056316508,-0.711470016,34.88695771,8.398030177,29.45674536,-0.087473065,0.06775279,0.042518197,193.5288677,-0.139090909,-0.009090909,-0.409090909
캐리소프트,1.0,-0.037257282,-0.925587737,1.683621091,1.522103247,4.161566183,-1.279735098,7.528368786,27.67579228,0.573567951,-1.877997234,-23.69233792,21.92933745,310.6973458,-0.00439892,0.06775279,-0.036224983,190.8743738,0.122222222,-0.163333333,-0.395555556
티라유텍,0.257614257,0.075287139,0.214153718,2.16711278,1.215622104,1.892228634,4.593544688,6.485883092,172.5836656,0.03636969,-0.091233602,42.92359862,9.192248232,28.75692,-0.041484884,0.066840555,-0.032184281,190.9447025,0.286307054,0.128630705,0.107883817
미디어젠,0.913031686,-0.016234132,-0.060963518,3.965218636,3.228955374,0.739090271,-18.11141631,7.568357617,673.0157885,0.45329693,-1.537988614,-92.2978614,5.626802293,3720.240002,-0.101309362,0.066840555,0.134588758,193.0464711,-0.403773585,-0.358490566,-0.577358491
일승,,,,,,,,,,,,,,,-0.100802545,0.066840555,0.129503738,192.2959858,0.0075,0.0075,0.0025
아이티엠반도체,0.232172435,0.092364846,0.180160642,0.70612893,0.499263125,1.389666936,4.686774218,5.241363657,8.698044592,0.130577994,-0.022843109,32.67984202,5.88762133,16.84456313,-0.08083591,0.066840555,0.010935389,191.8729723,0.242307692,1.4,1.176923077
라파스,0.36313603,-0.379371643,-0.190851599,2.796100906,2.083405012,0.712524206,-14.98064389,5.379221396,6.185075678,0.44892062,-0.165449721,-42.63735417,8.137407215,-77.24514186,-0.079064151,0.066840555,0.065483114,192.2508933,-0.225,0.0225,-0.2775
제테마,0.477078299,-0.406054856,3.122454356,0.443269755,0.391505248,-11.16678138,-3.510240964,2.613504468,4.386409979,0.371680388,0.136339961,-9.949540702,-31.06698671,-43.25077355,-0.044821014,0.066840555,0.049216166,194.7458265,-0.076190476,0.226190476,0.295238095
에스제이그룹,0.729702799,0.113232058,0.355282282,1.945414609,1.206630749,2.540557133,20.5393496,8.795390173,5.857820164,0.509420853,0.342756057,33.8124214,12.01295422,14.79315404,-0.063012547,0.066840555,0.046514856,197.7192016,0.518134715,0.432642487,0.373056995
우양,0.143729207,0.062302933,0.217391338,0.646608257,0.23369454,4.13021623,2.773992674,9.032369831,4.562519514,0.122437117,1.257411518,13.72939838,2.984652283,5.111207324,-0.063867055,0.066840555,-0.079152097,199.945533,-0.048809524,0.035714286,0.266666667
코리아에셋투자증권,0.331043436,0.049526746,0.11517915,,,0.598579467,,1794.35234,,0.457332428,-0.023011031,11.27439292,1.298574999,7.444318988,-0.063867055,0.066840555,-0.079152097,199.945533,0.065,-0.144,-0.311
씨에스베어링,0.129357168,0.052138493,0.084401573,0.876551856,0.499881226,1.206110828,4.997699931,8.32588084,5.682039343,0.285875582,-0.375427906,33.9807435,2.868028191,15.19125168,-0.066894728,0.066840555,-0.061242999,200.7716415,0.035714286,-0.054761905,0.101190476
티움바이오,1.0,-4.642552042,-0.478336942,45.11212911,45.11213085,0.019992693,#NAME?,0.826849425,,4.006208426,0.235101304,-20.23610405,9.679676135,-59.4596501,-0.052687069,0.066840555,-0.045958035,201.9353974,0.304166667,0.070833333,0.116666667
노터스,1.0,0.160743801,0.171965004,1.590878367,1.490172836,1.075945609,9.884776714,9.884275408,36.19125538,0.269184522,0.246894734,39.22557107,6.745425477,20.45378112,-0.06893402,0.066840555,0.097669883,206.4634529,0.005,-0.0375,0.0325
코리아센터,1.0,0.050836766,0.034453533,0.848535365,0.654510493,0.995576975,2.940202559,7.320981308,11.35538224,0.424380859,0.5325759,96.29444057,3.317683723,28.122963,-0.053459481,0.066840555,0.103717466,209.3983585,-0.044444444,-0.169444444,-0.183333333
비올,0.778633011,0.125443314,0.131416305,3.683524521,2.53482914,0.255998582,25.13304528,4.7257358,3.626249144,-0.110449595,-0.641594022,12.2680217,1.612218077,9.845370285,-0.066416711,0.067286668,0.067246387,210.7472724,0.0075,0.02,0.0275
리메드,0.499352009,-0.104471513,-0.674370841,4.969331811,2.303865296,0.965502502,-5.341218182,9.316104026,3.470257006,0.282355131,-2.800215139,-10.25615988,6.916455158,-128.1505227,-0.012824671,0.067286668,0.05466518,213.2033354,0.011538462,1.446153846,1.630769231
태웅로직스,0.133898594,0.047913403,0.343507492,1.234613911,1.10476594,2.091741049,10.77902521,8.374872346,,-0.042431935,0.715025043,10.79133025,3.706902792,6.358484846,-0.008636764,0.067286668,0.071059031,219.8345058,0.051111111,-0.113333333,-0.057777778
제이엘케이,0.817025756,-12.72230504,-1.029872182,5.164237197,3.806674594,0.545981908,-6.736642825,4.783678688,38.82210098,-0.390081208,0.407680192,-21.35550835,21.99344399,-30.95686901,0.000544621,0.067286668,0.088293429,221.7557706,-0.103333333,-0.273333333,-0.156666667
신테카바이오,1.0,-10.30534018,2.282122236,1.055695624,1.055695624,6.375045455,-550.5825876,1.732325064,,5.590364494,-0.234946978,42.13371455,96.15428687,-60.49481014,0.009986403,0.067286668,0.070943044,233.6470703,0.179166667,-0.413333333,0.308333333
메드팩토,,,-8.199693421,11.4626544,11.46265478,5.943501661,-23.5214185,,,,2.142502268,-10.74829474,88.13272163,-40.50123582,-0.014209618,0.067286668,0.092729486,238.1398665,0.00125,0.065,0.5925
다보링크,0.095488279,-0.013163791,-0.207774513,1.080368837,0.746450621,3.920903786,-3.972796089,8.054375203,7.718404868,-0.077192975,-1.3600919,-18.41837623,3.826869152,-63.51755967,-0.014209618,0.067286668,0.092729486,238.1398665,0.0025,0.0,0.0
브릿지바이오테라퓨틱스,,,0.886379596,0.239339973,0.239339973,-1.253327204,-6.043026779,,,,0.958927033,-8.14304452,-7.217828509,-21.469541,-0.027330011,0.067286668,0.116127977,240.0085815,-0.033333333,-0.545,-0.306666667
RF머트리얼즈,0.348484986,0.238924453,0.285468751,5.434329414,3.929128734,0.357250864,25.7929603,5.942303179,6.438533665,0.686360651,3.014767307,12.03745208,3.436316416,9.00439303,-0.053554099,0.067286668,0.138783556,246.9270569,0.623076923,0.380769231,0.523076923
아이비김영,0.74621129,0.157505701,0.571158238,0.861414128,0.846039811,1.090241726,35.6779195,20.71590089,223.7071531,0.27345293,1.972759256,2.022704061,1.155284088,2.30135707,-0.053554099,0.067286668,0.138783556,246.9270569,0.005,-0.0025,0.0
피피아이,0.158108559,0.074707335,0.194691043,1.322906855,0.817200903,1.620612716,7.834995075,4.797111739,4.651785127,0.563723972,1.270301985,25.56665892,4.97759949,14.14923744,-0.021254544,0.067286668,0.024737813,254.2284901,0.614285714,-0.255714286,0.571428571
천랩,0.560123495,-0.868065565,-0.290886083,6.092458208,6.014993797,0.190883977,-4873.13877,10.46837776,26.9125625,0.068472196,0.301119865,-48.59979266,14.13700331,-51.72879687,-0.021254544,0.067286668,0.024737813,254.2284901,-0.08,-0.5825,0.08125
위세아이텍,0.297125398,0.103609027,0.177593033,2.133709643,1.517972439,0.747424279,144.9400507,6.977497546,11.53869065,0.022999323,0.625877636,34.22572964,6.078251136,27.22113519,-0.076447018,0.072039796,0.165466764,354.5520142,-0.320833333,0.075,0.866666667
서남,0.24592528,-0.330624854,-0.20324141,3.109092079,2.115779406,0.49659475,-40.86207511,3.8483887,2.711043531,-0.02207044,0.181941532,-43.55781215,8.852751137,-64.33559845,-0.089544286,0.072039796,0.117506827,374.1481246,-0.451612903,0.225806452,-0.070967742
레몬,0.079288278,-0.01016334,-0.091321573,1.139063077,0.816601737,0.389554389,-2.248272514,51.8572859,9.732900025,-0.220478745,-1.048026682,-104.4918453,9.542359722,414.8180601,-0.091008547,0.066637395,0.185145098,381.480505,0.256944444,1.166666667,1.548611111
켄코아에어로스페이스,0.180606201,-0.031662503,0.720487117,0.540281373,0.202190888,-5.309106165,-0.428612729,5.029279693,2.072588704,3.147398154,0.412949609,-9.49487186,-6.84093285,96.5002806,-0.115418803,0.072707788,0.225152941,389.045435,-0.375,-0.055,-0.183
제이앤티씨,0.167550337,0.111163103,0.137207604,1.019107781,0.625024504,0.762399016,5.930585819,4.732880495,4.566039437,-0.145006723,0.90566916,22.63364702,3.105508471,10.63573419,-0.116072025,0.072707788,0.128275525,389.8358126,-0.218181818,0.25,0.063636364
서울바이오시스,0.209798069,0.043215537,0.034675191,0.538192349,0.245247323,1.634167585,4.232664956,12.48216197,9.175898548,-0.00061614,-0.431987434,53.39152248,1.851361255,3.864098223,-0.099116111,0.072707788,0.165910383,390.6291485,0.686666667,1.373333333,2.24
플레이디,1.0,0.200563907,0.176752439,1.438710757,1.438710757,1.634802874,91.18096448,0.693907234,,-0.036359003,-0.301687622,18.0575197,3.191710644,13.54145111,-0.090320102,0.072707788,0.176133561,392.6568379,-0.170588235,0.552941176,0.2
엔피디,0.159811254,0.061400833,0.266564549,1.060808247,0.476386904,2.893869164,6.361852736,18.63094065,10.92763288,0.70915,0.488228807,13.78604109,3.674869831,4.854156708,-0.079440376,0.072707788,0.178527735,393.179756,-0.167592593,-0.083333333,-0.197222222
케이프이에스제4호,,,,,,,,,,,,,,,-0.140704598,0.072707788,0.190812022,393.3472424,0.005,0.0225,0.0075
드림씨아이에스,0.379940582,0.196105217,0.386171469,1.682068269,1.215323129,1.327757753,98.00786654,4.944472462,,0.151534301,0.213415525,19.45262452,7.51204858,16.06519713,-0.101523489,0.080072984,0.844925395,375.1484128,0.644295302,0.597315436,0.318791946
에스씨엠생명과학,0.77425679,-72.41697586,-2.525362309,1.434963556,1.417131202,1.435345339,-3.499799352,1.001827971,0.544344578,4.858607837,0.424060761,-4.405086846,11.12444029,-16.97929287,-0.037823481,0.088100914,0.708752804,397.2341011,0.485294118,0.938235294,1.614705882
휴럼,0.580706674,0.075940875,0.89889028,0.895212031,0.57642821,9.286059204,4.997689577,18.88347786,9.945977489,,,3.055346431,2.746421209,1.441967908,-0.037823481,0.088100914,0.708752804,397.2341011,0.0025,0.0025,0.04
HB솔루션,0.359559897,0.233140956,0.243629919,5.08935869,4.414644733,0.770064179,10.07754086,6.09094108,45.62334829,-0.056121225,-0.090786624,7.51638109,1.831215314,4.842940635,-0.019456438,0.088100914,0.790926997,394.7871254,1.493589744,1.121794872,0.974358974
젠큐릭스,0.059081022,-48.01540465,-59.04253431,0.617907783,0.501358633,14.38542348,-166.255882,1.078853774,0.654270118,-0.458550797,0.148561587,-15.4022844,909.3899051,-24.7991058,0.013901017,0.088100914,0.778056554,395.8485185,-0.275330396,-0.218061674,-0.297356828
